org_name,repo_name,repo_url,description,language,star,forks,daily_star,date,trending_category
duckduckgo,Android,https://github.com/duckduckgo/Android,DuckDuckGo Android App,Kotlin,,,2,2024-11-07,kotlin
simondankelmann,Bluetooth-LE-Spam,https://github.com/simondankelmann/Bluetooth-LE-Spam,No description,Kotlin,,,3,2024-11-07,kotlin
android,compose-samples,https://github.com/android/compose-samples,Official Jetpack Compose samples.,Kotlin,,,7,2024-11-07,kotlin
mobile-dev-inc,maestro,https://github.com/mobile-dev-inc/maestro,Painless Mobile UI Automation,Kotlin,,,2,2024-11-07,kotlin
aws,aws-toolkit-jetbrains,https://github.com/aws/aws-toolkit-jetbrains,AWS Toolkit for JetBrains - a plugin for interacting with AWS from JetBrains IDEs,Kotlin,,,1,2024-11-07,kotlin
kizitonwose,Calendar,https://github.com/kizitonwose/Calendar,A highly customizable calendar view and compose library for Android and Kotlin Multiplatform.,Kotlin,,,2,2024-11-07,kotlin
nightscout,AndroidAPS,https://github.com/nightscout/AndroidAPS,Opensource automated insulin delivery system (closed loop),Kotlin,,,1,2024-11-07,kotlin
z-huang,InnerTune,https://github.com/z-huang/InnerTune,A Material 3 YouTube Music client for Android,Kotlin,,,20,2024-11-07,kotlin
measure-sh,measure,https://github.com/measure-sh/measure,Measure is an open source tool to monitor mobile apps.,Kotlin,,,5,2024-11-07,kotlin
oss-review-toolkit,ort,https://github.com/oss-review-toolkit/ort,A suite of tools to automate software compliance checks.,Kotlin,,,2,2024-11-07,kotlin
android,camera-samples,https://github.com/android/camera-samples,Multiple samples showing the best practices in camera APIs on Android.,Kotlin,,,2,2024-11-07,kotlin
wordpress-mobile,WordPress-Android,https://github.com/wordpress-mobile/WordPress-Android,WordPress for Android,Kotlin,,,0,2024-11-07,kotlin
android,nowinandroid,https://github.com/android/nowinandroid,A fully functional Android app built entirely with Kotlin and Jetpack Compose,Kotlin,16980.0,3104.0,10,2024-11-15,kotlin
fumiama,copymanga,https://github.com/fumiama/copymanga,拷贝漫画的第三方APP，优化阅读/下载体验,Kotlin,2458.0,62.0,22,2024-11-15,kotlin
ethereum-lists,chains,https://github.com/ethereum-lists/chains,provides metadata for chains,Kotlin,8849.0,6626.0,4,2024-11-15,kotlin
android,snippets,https://github.com/android/snippets,Main repository for snippets surfaced on developer.android.com.,Kotlin,691.0,176.0,4,2024-11-15,kotlin
ktorio,ktor,https://github.com/ktorio/ktor,Framework for quickly creating connected applications in Kotlin with minimal effort,Kotlin,13029.0,1065.0,7,2024-11-15,kotlin
Kotlin,kotlinx.coroutines,https://github.com/Kotlin/kotlinx.coroutines,Library support for Kotlin coroutines,Kotlin,13067.0,1849.0,4,2024-11-15,kotlin
android,architecture-samples,https://github.com/android/architecture-samples,A collection of samples to discuss and showcase different architectural tools and patterns for Android apps.,Kotlin,44486.0,11652.0,5,2024-11-15,kotlin
YiiGuxing,TranslationPlugin,https://github.com/YiiGuxing/TranslationPlugin,Translation plugin for IntelliJ based IDEs/Android Studio.,Kotlin,11339.0,789.0,4,2024-11-15,kotlin
JetBrains,kotlin,https://github.com/JetBrains/kotlin,The Kotlin Programming Language.,Kotlin,49389.0,5770.0,14,2024-11-15,kotlin
element-hq,element-x-android,https://github.com/element-hq/element-x-android,Android Matrix messenger application using the Matrix Rust Sdk and Jetpack Compose,Kotlin,1083.0,155.0,3,2024-11-15,kotlin
aws,aws-toolkit-jetbrains,https://github.com/aws/aws-toolkit-jetbrains,AWS Toolkit for JetBrains - a plugin for interacting with AWS from JetBrains IDEs,Kotlin,764.0,223.0,0,2024-11-15,kotlin
JetBrains,Exposed,https://github.com/JetBrains/Exposed,Kotlin SQL Framework,Kotlin,8367.0,694.0,1,2024-11-15,kotlin
android,compose-samples,https://github.com/android/compose-samples,Official Jetpack Compose samples.,Kotlin,20259.0,4819.0,7,2024-11-15,kotlin
stripe,stripe-android,https://github.com/stripe/stripe-android,Stripe Android SDK,Kotlin,1288.0,647.0,2,2024-11-15,kotlin
MM2-0,Kvaesitso,https://github.com/MM2-0/Kvaesitso,A search-focused Android launcher,Kotlin,2502.0,86.0,3,2024-11-15,kotlin
CymChad,BaseRecyclerViewAdapterHelper,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,BRVAH:Powerful and flexible RecyclerAdapter,Kotlin,24337.0,5161.0,3,2024-11-15,kotlin
JetBrains,compose-multiplatform,https://github.com/JetBrains/compose-multiplatform,"Compose Multiplatform, a modern UI framework for Kotlin that makes building performant and beautiful user interfaces easy and enjoyable.",Kotlin,16270.0,1179.0,8,2024-11-15,kotlin
mapbox,mapbox-maps-android,https://github.com/mapbox/mapbox-maps-android,"Interactive, thoroughly customizable maps in native Android powered by vector tiles and OpenGL.",Kotlin,475.0,132.0,0,2024-11-15,kotlin
oblador,react-native-keychain,https://github.com/oblador/react-native-keychain,🔑 Keychain Access for React Native,Kotlin,3204.0,521.0,2,2024-11-15,kotlin
2dust,v2rayNG,https://github.com/2dust/v2rayNG,"A V2Ray client for Android, support Xray core and v2fly core",Kotlin,36335.0,5545.0,31,2024-11-25,kotlin
tiann,KernelSU,https://github.com/tiann/KernelSU,A Kernel based root solution for Android,Kotlin,10556.0,1730.0,16,2024-11-25,kotlin
yairm210,Unciv,https://github.com/yairm210/Unciv,Open-source Android/Desktop remake of Civ V,Kotlin,8575.0,1575.0,14,2024-11-25,kotlin
ReVanced,revanced-patches,https://github.com/ReVanced/revanced-patches,🧩 Patches for ReVanced,Kotlin,2547.0,295.0,12,2024-11-25,kotlin
aniyomiorg,aniyomi,https://github.com/aniyomiorg/aniyomi,An app for manga and anime,Kotlin,5136.0,321.0,7,2024-11-25,kotlin
signalapp,Signal-Android,https://github.com/signalapp/Signal-Android,A private messenger for Android.,Kotlin,25673.0,6167.0,6,2024-11-25,kotlin
d4rken-org,sdmaid-se,https://github.com/d4rken-org/sdmaid-se,SD Maid 2/SE is Android's most thorough cleaning tool.,Kotlin,2773.0,432.0,8,2024-11-25,kotlin
ktorio,ktor,https://github.com/ktorio/ktor,Framework for quickly creating connected applications in Kotlin with minimal effort,Kotlin,13059.0,1068.0,4,2024-11-25,kotlin
firebase,quickstart-android,https://github.com/firebase/quickstart-android,Firebase Quickstart Samples for Android,Kotlin,8886.0,7331.0,0,2024-11-25,kotlin
recloudstream,cloudstream,https://github.com/recloudstream/cloudstream,Android app for streaming and downloading media.,Kotlin,6798.0,546.0,3,2024-11-25,kotlin
lizongying,my-tv-0,https://github.com/lizongying/my-tv-0,電視網絡視頻播放軟件，可以自定義視頻源,Kotlin,2019.0,287.0,12,2024-11-25,kotlin
JetBrains,kotlin,https://github.com/JetBrains/kotlin,The Kotlin Programming Language.,Kotlin,49448.0,5784.0,8,2024-11-25,kotlin
deniscerri,ytdlnis,https://github.com/deniscerri/ytdlnis,Android Video/Audio Downloader app using yt-dlp,Kotlin,4125.0,146.0,10,2024-11-25,kotlin
nightscout,AndroidAPS,https://github.com/nightscout/AndroidAPS,Opensource automated insulin delivery system (closed loop),Kotlin,732.0,1780.0,1,2024-11-25,kotlin
MatsuriDayo,NekoBoxForAndroid,https://github.com/MatsuriDayo/NekoBoxForAndroid,NekoBox for Android / sing-box / universal proxy toolchain for Android,Kotlin,11917.0,997.0,17,2024-11-25,kotlin
zacharee,InstallWithOptions,https://github.com/zacharee/InstallWithOptions,Simple-ish app using Shizuku to install APKs on-device with advanced options,Kotlin,1053.0,49.0,4,2024-11-25,kotlin
amir1376,ab-download-manager,https://github.com/amir1376/ab-download-manager,A Download Manager that speeds up your downloads,Kotlin,3257.0,162.0,85,2024-11-25,kotlin
KotatsuApp,Kotatsu,https://github.com/KotatsuApp/Kotatsu,Manga reader for Android,Kotlin,4222.0,186.0,7,2024-11-25,kotlin
ankidroid,Anki-Android,https://github.com/ankidroid/Anki-Android,AnkiDroid: Anki flashcards on Android. Your secret trick to achieve superhuman information retention.,Kotlin,8748.0,2244.0,8,2024-11-25,kotlin
anilbeesetti,nextplayer,https://github.com/anilbeesetti/nextplayer,An Android native video player,Kotlin,1861.0,84.0,7,2024-11-25,kotlin
RikkaApps,Shizuku,https://github.com/RikkaApps/Shizuku,Using system APIs directly with adb/root privileges from normal apps through a Java process started with app_process.,Kotlin,11352.0,653.0,14,2024-11-25,kotlin
JetBrains,kotlin,https://github.com/JetBrains/kotlin,The Kotlin Programming Language.,Kotlin,49420.0,5771.0,13,2024-11-20,kotlin
square,okhttp,https://github.com/square/okhttp,"Square’s meticulous HTTP client for the JVM, Android, and GraalVM.",Kotlin,45887.0,9161.0,5,2024-11-20,kotlin
android,compose-samples,https://github.com/android/compose-samples,Official Jetpack Compose samples.,Kotlin,20300.0,4830.0,13,2024-11-20,kotlin
mobile-dev-inc,maestro,https://github.com/mobile-dev-inc/maestro,Painless Mobile UI Automation,Kotlin,5878.0,281.0,4,2024-11-20,kotlin
simondankelmann,Bluetooth-LE-Spam,https://github.com/simondankelmann/Bluetooth-LE-Spam,No description,Kotlin,3988.0,307.0,12,2024-11-20,kotlin
home-assistant,android,https://github.com/home-assistant/android,📱 Home Assistant Companion for Android,Kotlin,2339.0,655.0,3,2024-11-20,kotlin
JetBrains,ideavim,https://github.com/JetBrains/ideavim,IdeaVim – A Vim engine for JetBrains IDEs,Kotlin,9318.0,750.0,4,2024-11-20,kotlin
android,nowinandroid,https://github.com/android/nowinandroid,A fully functional Android app built entirely with Kotlin and Jetpack Compose,Kotlin,17053.0,3126.0,45,2024-11-20,kotlin
ethereum-lists,chains,https://github.com/ethereum-lists/chains,provides metadata for chains,Kotlin,8875.0,6640.0,6,2024-11-20,kotlin
Ehviewer-Overhauled,Ehviewer,https://github.com/Ehviewer-Overhauled/Ehviewer,"EhViewer overhauled with Material Design 3, Jetpack Compose and more",Kotlin,5213.0,234.0,3,2024-11-20,kotlin
aws,aws-toolkit-jetbrains,https://github.com/aws/aws-toolkit-jetbrains,AWS Toolkit for JetBrains - a plugin for interacting with AWS from JetBrains IDEs,Kotlin,763.0,224.0,1,2024-11-20,kotlin
FooIbar,EhViewer,https://github.com/FooIbar/EhViewer,"EhViewer overhauled with Material Design 3 and more, forked from https://github.com/Ehviewer-Overhauled/Ehviewer",Kotlin,2519.0,97.0,6,2024-11-20,kotlin
android,platform-samples,https://github.com/android/platform-samples,A collection of samples of different Android OS platform APIs.,Kotlin,1152.0,248.0,3,2024-11-20,kotlin
Kunzisoft,KeePassDX,https://github.com/Kunzisoft/KeePassDX,"Lightweight vault and password manager for Android, KeePassDX allows editing encrypted data in a single file in KeePass format and fill in the forms in a secure way.",Kotlin,4726.0,276.0,6,2024-11-20,kotlin
ktorio,ktor,https://github.com/ktorio/ktor,Framework for quickly creating connected applications in Kotlin with minimal effort,Kotlin,13047.0,1065.0,0,2024-11-20,kotlin
CymChad,BaseRecyclerViewAdapterHelper,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,BRVAH:Powerful and flexible RecyclerAdapter,Kotlin,24347.0,5164.0,5,2024-11-20,kotlin
2dust,v2rayNG,https://github.com/2dust/v2rayNG,"A V2Ray client for Android, support Xray core and v2fly core",Kotlin,36208.0,5525.0,33,2024-11-20,kotlin
mapbox,mapbox-maps-android,https://github.com/mapbox/mapbox-maps-android,"Interactive, thoroughly customizable maps in native Android powered by vector tiles and OpenGL.",Kotlin,478.0,134.0,1,2024-11-20,kotlin
ReVanced,revanced-patches,https://github.com/ReVanced/revanced-patches,🧩 Patches for ReVanced,Kotlin,2540.0,294.0,39,2024-11-24,kotlin
T8RIN,ImageToolbox,https://github.com/T8RIN/ImageToolbox,"🖼️ Image Toolbox is a powerful app for advanced image manipulation. It offers dozens of features, from basic tools like crop and draw to filters, OCR, and a wide range of image processing options",Kotlin,4074.0,195.0,10,2024-11-24,kotlin
MatsuriDayo,NekoBoxForAndroid,https://github.com/MatsuriDayo/NekoBoxForAndroid,NekoBox for Android / sing-box / universal proxy toolchain for Android,Kotlin,11904.0,994.0,22,2024-11-24,kotlin
bannedbook,fanqiang,https://github.com/bannedbook/fanqiang,翻墙-科学上网,Kotlin,38601.0,7282.0,11,2024-11-24,kotlin
vfsfitvnm,ViMusic,https://github.com/vfsfitvnm/ViMusic,An Android application for streaming music from YouTube Music.,Kotlin,9135.0,906.0,1,2024-11-24,kotlin
fcitx5-android,fcitx5-android,https://github.com/fcitx5-android/fcitx5-android,Fcitx5 input method framework and engines ported to Android,Kotlin,3058.0,180.0,5,2024-11-24,kotlin
tiann,KernelSU,https://github.com/tiann/KernelSU,A Kernel based root solution for Android,Kotlin,10540.0,1728.0,13,2024-11-24,kotlin
android,identity-samples,https://github.com/android/identity-samples,Multiple samples showing the best practices in identity on Android.,Kotlin,409.0,231.0,5,2024-11-24,kotlin
videolan,vlc-android,https://github.com/videolan/vlc-android,"VLC for Android, Android TV and ChromeOS",Kotlin,2766.0,634.0,2,2024-11-24,kotlin
Arturo254,OpenTune,https://github.com/Arturo254/OpenTune,"Un cliente de YouTube Music con Material Design 3, para Android",Kotlin,277.0,14.0,6,2024-11-24,kotlin
ethereum-lists,chains,https://github.com/ethereum-lists/chains,provides metadata for chains,Kotlin,8890.0,6649.0,4,2024-11-24,kotlin
recloudstream,cloudstream,https://github.com/recloudstream/cloudstream,Android app for streaming and downloading media.,Kotlin,6796.0,545.0,10,2024-11-24,kotlin
FooIbar,EhViewer,https://github.com/FooIbar/EhViewer,"EhViewer overhauled with Material Design 3 and more, forked from https://github.com/Ehviewer-Overhauled/Ehviewer",Kotlin,2531.0,98.0,6,2024-11-24,kotlin
keiyoushi,extensions-source,https://github.com/keiyoushi/extensions-source,Source code of extensions for Tachiyomi/Mihon and variants.,Kotlin,2215.0,495.0,4,2024-11-24,kotlin
ankidroid,Anki-Android,https://github.com/ankidroid/Anki-Android,AnkiDroid: Anki flashcards on Android. Your secret trick to achieve superhuman information retention.,Kotlin,8740.0,2242.0,11,2024-11-24,kotlin
YenalyLiew,Han1meViewer,https://github.com/YenalyLiew/Han1meViewer,An Unofficial Hanime1.me Application for Android.,Kotlin,1881.0,131.0,10,2024-11-24,kotlin
JunkFood02,Seal,https://github.com/JunkFood02/Seal,"🦭 Video/Audio Downloader for Android, based on yt-dlp, designed with Material You",Kotlin,11838.0,514.0,14,2024-11-24,kotlin
RikkaApps,Shizuku,https://github.com/RikkaApps/Shizuku,Using system APIs directly with adb/root privileges from normal apps through a Java process started with app_process.,Kotlin,11341.0,652.0,20,2024-11-24,kotlin
zacharee,InstallWithOptions,https://github.com/zacharee/InstallWithOptions,Simple-ish app using Shizuku to install APKs on-device with advanced options,Kotlin,1050.0,49.0,10,2024-11-24,kotlin
android,codelab-android-compose,https://github.com/android/codelab-android-compose,No description,Kotlin,1459.0,666.0,1,2024-11-24,kotlin
jellyfin,jellyfin-androidtv,https://github.com/jellyfin/jellyfin-androidtv,Android TV Client for Jellyfin,Kotlin,2896.0,492.0,4,2024-11-24,kotlin
2dust,v2rayNG,https://github.com/2dust/v2rayNG,"A V2Ray client for Android, support Xray core and v2fly core",Kotlin,35810.0,5487.0,32,2024-11-06,kotlin
amir1376,ab-download-manager,https://github.com/amir1376/ab-download-manager,A Download Manager that speeds up your downloads,Kotlin,2477.0,111.0,66,2024-11-06,kotlin
T8RIN,ImageToolbox,https://github.com/T8RIN/ImageToolbox,"🖼️ Image Toolbox is a powerful app for advanced image manipulation. It offers dozens of features, from basic tools like crop and draw to filters, OCR, and a wide range of image processing options",Kotlin,3931.0,182.0,10,2024-11-06,kotlin
Ivy-Apps,ivy-wallet,https://github.com/Ivy-Apps/ivy-wallet,"Ivy Wallet is an open-source money manager app for Android, no longer maintained. You can fork the code or download the final version from Google Play.",Kotlin,2786.0,654.0,4,2024-11-06,kotlin
android,nowinandroid,https://github.com/android/nowinandroid,A fully functional Android app built entirely with Kotlin and Jetpack Compose,Kotlin,16913.0,3088.0,10,2024-11-06,kotlin
androidx,androidx,https://github.com/androidx/androidx,Development environment for Android Jetpack extension libraries under the androidx namespace. Synchronized with Android Jetpack's primary development branch on AOSP.,Kotlin,5344.0,1021.0,6,2024-11-06,kotlin
JetBrains,kotlin,https://github.com/JetBrains/kotlin,The Kotlin Programming Language.,Kotlin,49314.0,5762.0,11,2024-11-06,kotlin
coil-kt,coil,https://github.com/coil-kt/coil,Image loading for Android and Compose Multiplatform.,Kotlin,10785.0,660.0,11,2024-11-06,kotlin
android,user-interface-samples,https://github.com/android/user-interface-samples,Multiple samples showing the best practices in the user interface on Android.,Kotlin,4416.0,1644.0,2,2024-11-06,kotlin
android,compose-samples,https://github.com/android/compose-samples,Official Jetpack Compose samples.,Kotlin,20214.0,4806.0,16,2024-11-06,kotlin
Kotlin,kotlinx.serialization,https://github.com/Kotlin/kotlinx.serialization,Kotlin multiplatform / multi-format serialization,Kotlin,5408.0,619.0,4,2024-11-06,kotlin
